sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
112,1093878,1393878,0.611022949,-0.0971679688,-0.652893066,0.436950684,2.1015625,-0.5859375,-0.38671875,-6.8046875,6.703125,2.59375,0.169921875,2.609375,-2.2421875
113,1103231,1403231,0.620483398,-0.0858154297,-0.649780273,0.430664062,2.1015625,-0.5859375,-0.38671875,-6.8046875,6.703125,2.59375,0.189453125,2.48632812,-2.10742188
114,1110561,1410561,0.629516602,-0.0750732422,-0.646484375,0.424377441,2.5625,-1.40625,-1.7734375,-7.2265625,6.4140625,2.21875,0.189453125,2.48632812,-2.10742188
115,1123079,1423079,0.638977051,-0.0642089844,-0.64276123,0.417602539,2.5625,-1.40625,-1.7734375,-7.2265625,6.4140625,2.21875,0.357421875,2.4296875,-2.00390625
116,1133193,1433193,0.647705078,-0.0543823242,-0.639282227,0.410949707,2.2265625,-2.3828125,-2.06640625,-7.578125,6.125,1.8203125,0.357421875,2.4296875,-2.00390625
117,1143099,1443099,0.65625,-0.0444946289,-0.635681152,0.403991699,2.2265625,-2.3828125,-2.06640625,-7.578125,6.125,1.8203125,0.36328125,2.1796875,-1.90234375
118,1153355,1453355,0.663879395,-0.0353393555,-0.632446289,0.397521973,2.078125,-2.0625,-1.8203125,-7.890625,5.84375,1.421875,0.36328125,2.1796875,-1.90234375
119,1163044,1463044,0.670898438,-0.0264282227,-0.629394531,0.391174316,2.078125,-2.0625,-1.8203125,-7.890625,5.84375,1.421875,0.28515625,1.87109375,-1.74023438
120,1175872,1475872,0.677368164,-0.0178833008,-0.626647949,0.38494873,2.25,-2.1953125,-2.42578125,-8.140625,5.5546875,1.0703125,0.28515625,1.87109375,-1.74023438
121,1183854,1483854,0.682983398,-0.010559082,-0.624145508,0.379211426,2.25,-2.1953125,-2.42578125,-8.140625,5.5546875,1.0703125,0.3359375,1.5078125,-1.47265625
122,1190666,1490666,0.687927246,-0.00451660156,-0.621948242,0.374023438,2.76953125,-3.34765625,-3.9140625,-8.3515625,5.2890625,0.7578125,0.3359375,1.5078125,-1.47265625
123,1203224,1503224,0.692993164,0.000793457031,-0.619567871,0.368591309,2.76953125,-3.34765625,-3.9140625,-8.3515625,5.2890625,0.7578125,0.51171875,1.25,-1.10351562
124,1212862,1512862,0.697387695,0.00463867188,-0.617492676,0.363769531,2.91796875,-4.75390625,-4.1796875,-8.5,5.0859375,0.484375,0.51171875,1.25,-1.10351562
125,1223880,1523880,0.70135498,0.00769042969,-0.615539551,0.359313965,2.91796875,-4.75390625,-4.1796875,-8.5,5.0859375,0.484375,0.49609375,0.86328125,-0.69921875
126,1231348,1531348,0.704345703,0.00958251953,-0.614074707,0.356079102,2.7734375,-4.7109375,-4.13671875,-8.5859375,4.9296875,0.25,0.49609375,0.86328125,-0.69921875
127,1243311,1543311,0.706542969,0.0103759766,-0.612854004,0.35369873,2.7734375,-4.7109375,-4.13671875,-8.5859375,4.9296875,0.25,0.33203125,0.35546875,-0.162109375
128,1255863,1555863,0.707641602,0.00988769531,-0.612182617,0.352539062,2.55078125,-4.78515625,-3.86328125,-8.6328125,4.8515625,0.09375,0.33203125,0.35546875,-0.162109375
129,1263369,1563369,0.707885742,0.00799560547,-0.612121582,0.352355957,2.55078125,-4.78515625,-3.86328125,-8.6328125,4.8515625,0.09375,0.27734375,-0.2265625,0.361328125
130,1271131,1571131,0.707336426,0.00494384766,-0.612487793,0.352844238,2.68359375,-5.30078125,-4.74609375,-8.609375,4.8671875,0.0546875,0.27734375,-0.2265625,0.361328125
131,1284833,1584833,0.706054688,0.000183105469,-0.613342285,0.354003906,2.68359375,-5.30078125,-4.74609375,-8.609375,4.8671875,0.0546875,0.32421875,-0.6953125,0.857421875
132,1291477,1591477,0.704040527,-0.00592041016,-0.614562988,0.355834961,2.6953125,-5.0859375,-5.28125,-8.546875,4.9609375,0.09375,0.32421875,-0.6953125,0.857421875
133,1303522,1603522,0.701477051,-0.0133666992,-0.616149902,0.357971191,2.6953125,-5.0859375,-5.28125,-8.546875,4.9609375,0.09375,0.490234375,-1.19726562,1.32617188
134,1310947,1610947,0.698364258,-0.0222167969,-0.618041992,0.360290527,2.6171875,-4.890625,-5.51171875,-8.4296875,5.1484375,0.2109375,0.490234375,-1.19726562,1.32617188
135,1323964,1623964,0.694458008,-0.0333862305,-0.620361328,0.363037109,2.6171875,-4.890625,-5.51171875,-8.4296875,5.1484375,0.2109375,0.7265625,-1.63867188,1.79882812
136,1331498,1631498,0.689941406,-0.0454101562,-0.622802734,0.366149902,2.58984375,-4.57421875,-5.4921875,-8.25,5.40625,0.3828125,0.7265625,-1.63867188,1.79882812
137,1344575,1644575,0.684631348,-0.0582885742,-0.625427246,0.369812012,2.58984375,-4.57421875,-5.4921875,-8.25,5.40625,0.3828125,0.646484375,-2.01171875,2.15429688
138,1353488,1653488,0.678527832,-0.0709838867,-0.628234863,0.374084473,2.37890625,-3.125,-3.55859375,-8,5.71875,0.59375,0.646484375,-2.01171875,2.15429688
139,1364854,1664854,0.670471191,-0.0849609375,-0.631652832,0.379760742,2.37890625,-3.125,-3.55859375,-8,5.71875,0.59375,0.197265625,-2.49804688,2.48632812
