sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
88,854871,1154871,0.597045898,0.454650879,-0.521972656,0.405395508,2.81640625,-1.16796875,-2.3125,-9.4453125,-0.0625,-1.53125,0.154296875,-3.12890625,1.34375
89,865931,1165931,0.591552734,0.443054199,-0.529418945,0.416503906,2.81640625,-1.16796875,-2.3125,-9.4453125,-0.0625,-1.53125,0.083984375,-3.35546875,1.42382812
90,874362,1174362,0.585998535,0.43170166,-0.536376953,0.427185059,2.78125,-0.921875,-1.7578125,-9.5234375,0.1875,-0.9375,0.083984375,-3.35546875,1.42382812
91,886957,1186957,0.579772949,0.419372559,-0.543701172,0.438598633,2.78125,-0.921875,-1.7578125,-9.5234375,0.1875,-0.9375,0.07421875,-3.5625,1.51367188
92,895894,1195894,0.573120117,0.406616211,-0.55090332,0.450195312,2.7734375,-0.734375,-1.9453125,-9.5546875,0.4609375,-0.2890625,0.07421875,-3.5625,1.51367188
93,906509,1206509,0.566040039,0.393371582,-0.558105469,0.461853027,2.7734375,-0.734375,-1.9453125,-9.5546875,0.4609375,-0.2890625,0.08984375,-3.75195312,1.5703125
94,912709,1212709,0.558654785,0.379882812,-0.565246582,0.473388672,2.8203125,-0.7578125,-2.3671875,-9.5234375,0.75,0.3984375,0.08984375,-3.75195312,1.5703125
95,926112,1226112,0.55078125,0.366027832,-0.57220459,0.484985352,2.8203125,-0.7578125,-2.3671875,-9.5234375,0.75,0.3984375,0.046875,-3.91015625,1.61523438
96,934563,1234563,0.542480469,0.351928711,-0.578979492,0.496582031,2.91796875,-0.82421875,-2.00390625,-9.4296875,1.046875,1.109375,0.046875,-3.91015625,1.61523438
97,945867,1245867,0.53338623,0.337341309,-0.585693359,0.508544922,2.91796875,-0.82421875,-2.00390625,-9.4296875,1.046875,1.109375,-0.083984375,-4.07226562,1.65234375
98,954296,1254296,0.524291992,0.323425293,-0.591796875,0.519897461,2.9453125,-0.1328125,-0.9765625,-9.265625,1.3515625,1.84375,-0.083984375,-4.07226562,1.65234375
99,966196,1266196,0.514160156,0.307922363,-0.598144531,0.531982422,2.9453125,-0.1328125,-0.9765625,-9.265625,1.3515625,1.84375,-0.044921875,-4.1796875,1.72265625
100,975205,1275205,0.503845215,0.291992188,-0.604248047,0.543823242,2.79296875,0.26953125,-0.5625,-9.0390625,1.640625,2.578125,-0.044921875,-4.1796875,1.72265625
101,985561,1285561,0.493713379,0.276000977,-0.609924316,0.554992676,2.79296875,0.26953125,-0.5625,-9.0390625,1.640625,2.578125,0.08203125,-4.18945312,1.76757812
102,994560,1294560,0.48449707,0.260192871,-0.61517334,0.564880371,3.00390625,-0.83984375,-2.1015625,-8.7109375,1.9453125,3.3125,0.08203125,-4.18945312,1.76757812
