sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
88,850366,1150366,0.652099609,0.580627441,-0.430847168,0.228088379,0.8984375,-1.578125,-3.84765625,-7.859375,-1.921875,-5.09375,0.302734375,-0.568359375,0.16796875
89,856483,1156483,0.651611328,0.578552246,-0.433654785,0.229431152,1.08984375,-1.71484375,-4.109375,-7.8984375,-1.9375,-5.0234375,0.302734375,-0.568359375,0.16796875
90,869379,1169379,0.650939941,0.576049805,-0.436889648,0.231445312,1.08984375,-1.71484375,-4.109375,-7.8984375,-1.9375,-5.0234375,0.287109375,-0.91015625,0.3046875
91,876117,1176117,0.650146484,0.573303223,-0.440368652,0.234008789,1.22265625,-1.8359375,-3.73828125,-7.9921875,-1.9296875,-4.8984375,0.287109375,-0.91015625,0.3046875
92,889765,1189765,0.649047852,0.569763184,-0.444641113,0.237487793,1.22265625,-1.8359375,-3.73828125,-7.9921875,-1.9296875,-4.8984375,0.279296875,-1.23828125,0.466796875
93,897891,1197891,0.647949219,0.566040039,-0.448974609,0.241271973,1.37109375,-1.9453125,-3.53515625,-8.1015625,-1.8984375,-4.71875,0.279296875,-1.23828125,0.466796875
94,909000,1209000,0.64666748,0.561462402,-0.454040527,0.245910645,1.37109375,-1.9453125,-3.53515625,-8.1015625,-1.8984375,-4.71875,0.330078125,-1.5625,0.646484375
95,915669,1215669,0.645324707,0.55657959,-0.459228516,0.250793457,1.625,-1.9296875,-3.37890625,-8.2421875,-1.8359375,-4.4921875,0.330078125,-1.5625,0.646484375
96,931111,1231111,0.643737793,0.55065918,-0.465332031,0.256591797,1.625,-1.9296875,-3.37890625,-8.2421875,-1.8359375,-4.4921875,0.404296875,-1.83789062,0.806640625
97,936483,1236483,0.642211914,0.544616699,-0.471374512,0.262268066,1.7578125,-1.59375,-3.29296875,-8.4140625,-1.75,-4.1953125,0.404296875,-1.83789062,0.806640625
98,949759,1249759,0.640441895,0.537963867,-0.477844238,0.268554688,1.7578125,-1.59375,-3.29296875,-8.4140625,-1.75,-4.1953125,0.427734375,-2.08398438,0.935546875
99,955763,1255763,0.638549805,0.531188965,-0.484313965,0.274963379,1.87109375,-1.28125,-2.77734375,-8.6015625,-1.640625,-3.8671875,0.427734375,-2.08398438,0.935546875
100,970668,1270668,0.636413574,0.523681641,-0.491210938,0.281860352,1.87109375,-1.28125,-2.77734375,-8.6015625,-1.640625,-3.8671875,0.46875,-2.27148438,1.04882812
